figure_path	dataset	processing_stage	analysis_method	parameters	input_object_checksum	generating_script	snakemake_rule	git_commit
reports/datasets/MPNST_4/pca_heatmaps.pdf	MPNST_4	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_heatmaps.png	MPNST_4	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_umap_grid.png	MPNST_1	clustering_resolution_sweep	umap_grid	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	ab1bafeb02dfc91604e6ec0d2a0a25a5	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_1/umap_recommended.png	MPNST_1	clustering_resolution_sweep	umap_recommended	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	ab1bafeb02dfc91604e6ec0d2a0a25a5	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_1/clustering_metrics.png	MPNST_1	clustering_resolution_sweep	clustering_metrics	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	ab1bafeb02dfc91604e6ec0d2a0a25a5	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_1/clustering_stability.png	MPNST_1	clustering_resolution_sweep	clustering_stability	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	ab1bafeb02dfc91604e6ec0d2a0a25a5	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_1/clustering_tree.png	MPNST_1	clustering_resolution_sweep	clustering_tree	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	ab1bafeb02dfc91604e6ec0d2a0a25a5	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_2/pca_umap_grid.png	MPNST_2	clustering_resolution_sweep	umap_grid	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	edefab962e3c0a807d74e31e22a86b58	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_2/umap_recommended.png	MPNST_2	clustering_resolution_sweep	umap_recommended	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	edefab962e3c0a807d74e31e22a86b58	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_2/clustering_metrics.png	MPNST_2	clustering_resolution_sweep	clustering_metrics	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	edefab962e3c0a807d74e31e22a86b58	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_2/clustering_stability.png	MPNST_2	clustering_resolution_sweep	clustering_stability	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	edefab962e3c0a807d74e31e22a86b58	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_2/clustering_tree.png	MPNST_2	clustering_resolution_sweep	clustering_tree	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	edefab962e3c0a807d74e31e22a86b58	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_3/pca_umap_grid.png	MPNST_3	clustering_resolution_sweep	umap_grid	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	294b26cd4709642cc18bbc0a934c672f	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_3/umap_recommended.png	MPNST_3	clustering_resolution_sweep	umap_recommended	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	294b26cd4709642cc18bbc0a934c672f	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_3/clustering_metrics.png	MPNST_3	clustering_resolution_sweep	clustering_metrics	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	294b26cd4709642cc18bbc0a934c672f	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_3/clustering_stability.png	MPNST_3	clustering_resolution_sweep	clustering_stability	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	294b26cd4709642cc18bbc0a934c672f	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_3/clustering_tree.png	MPNST_3	clustering_resolution_sweep	clustering_tree	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	294b26cd4709642cc18bbc0a934c672f	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_4/pca_umap_grid.png	MPNST_4	clustering_resolution_sweep	umap_grid	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	e7acac2168594d8d3ab18da5438ceaf6	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_4/umap_recommended.png	MPNST_4	clustering_resolution_sweep	umap_recommended	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	e7acac2168594d8d3ab18da5438ceaf6	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_4/clustering_metrics.png	MPNST_4	clustering_resolution_sweep	clustering_metrics	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	e7acac2168594d8d3ab18da5438ceaf6	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_4/clustering_stability.png	MPNST_4	clustering_resolution_sweep	clustering_stability	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	e7acac2168594d8d3ab18da5438ceaf6	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_4/clustering_tree.png	MPNST_4	clustering_resolution_sweep	clustering_tree	res=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0;k=20;seed=42	e7acac2168594d8d3ab18da5438ceaf6	scripts/R/run_clustering_sweep.R	run_clustering_sweep	7d953d7016529a5f7ce493c11f554345796f6e79
reports/datasets/MPNST_1/markers/resolution_0.6/figures/MPNST_1_res0.6_top5_heatmap.png	MPNST_1	marker_discovery_visualization	top5_heatmap	resolution=0.6;test_use=wilcox;seed=42	a8c7d4c71d64a3a6654ef5993416101c	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_1/markers/resolution_0.6/figures/MPNST_1_res0.6_top5_dotplot.png	MPNST_1	marker_discovery_visualization	top5_dotplot	resolution=0.6;test_use=wilcox;seed=42	a8c7d4c71d64a3a6654ef5993416101c	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_1/markers/resolution_0.6/figures/MPNST_1_res0.6_representative_featureplots.png	MPNST_1	marker_discovery_visualization	representative_featureplots	resolution=0.6;test_use=wilcox;seed=42	a8c7d4c71d64a3a6654ef5993416101c	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_2/markers/resolution_0.3/figures/MPNST_2_res0.3_top5_heatmap.png	MPNST_2	marker_discovery_visualization	top5_heatmap	resolution=0.3;test_use=wilcox;seed=42	8cee2e5af2431708021d31907f752a05	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_2/markers/resolution_0.3/figures/MPNST_2_res0.3_top5_dotplot.png	MPNST_2	marker_discovery_visualization	top5_dotplot	resolution=0.3;test_use=wilcox;seed=42	8cee2e5af2431708021d31907f752a05	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_2/markers/resolution_0.3/figures/MPNST_2_res0.3_representative_featureplots.png	MPNST_2	marker_discovery_visualization	representative_featureplots	resolution=0.3;test_use=wilcox;seed=42	8cee2e5af2431708021d31907f752a05	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_3/markers/resolution_0.6/figures/MPNST_3_res0.6_top5_heatmap.png	MPNST_3	marker_discovery_visualization	top5_heatmap	resolution=0.6;test_use=wilcox;seed=42	26f1548d4f3df3507fe6fe72bebdbfb5	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_3/markers/resolution_0.6/figures/MPNST_3_res0.6_top5_dotplot.png	MPNST_3	marker_discovery_visualization	top5_dotplot	resolution=0.6;test_use=wilcox;seed=42	26f1548d4f3df3507fe6fe72bebdbfb5	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_3/markers/resolution_0.6/figures/MPNST_3_res0.6_representative_featureplots.png	MPNST_3	marker_discovery_visualization	representative_featureplots	resolution=0.6;test_use=wilcox;seed=42	26f1548d4f3df3507fe6fe72bebdbfb5	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_4/markers/resolution_0.7/figures/MPNST_4_res0.7_top5_heatmap.png	MPNST_4	marker_discovery_visualization	top5_heatmap	resolution=0.7;test_use=wilcox;seed=42	b40c0d2cc9a20765938b1ade1eabaaf8	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_4/markers/resolution_0.7/figures/MPNST_4_res0.7_top5_dotplot.png	MPNST_4	marker_discovery_visualization	top5_dotplot	resolution=0.7;test_use=wilcox;seed=42	b40c0d2cc9a20765938b1ade1eabaaf8	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/datasets/MPNST_4/markers/resolution_0.7/figures/MPNST_4_res0.7_representative_featureplots.png	MPNST_4	marker_discovery_visualization	representative_featureplots	resolution=0.7;test_use=wilcox;seed=42	b40c0d2cc9a20765938b1ade1eabaaf8	scripts/R/visualize_markers.R	visualize_markers	6424015dc8715709bd54bd09efe0b2ad18220f61
reports/qc_optimization/sensitivity_mt.pdf	all	QC_threshold_optimization	sensitivity_mt	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_mt.png	all	QC_threshold_optimization	sensitivity_mt	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_ribo.pdf	all	QC_threshold_optimization	sensitivity_ribo	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_ribo.png	all	QC_threshold_optimization	sensitivity_ribo	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_features.pdf	all	QC_threshold_optimization	sensitivity_features	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_features.png	all	QC_threshold_optimization	sensitivity_features	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_counts.pdf	all	QC_threshold_optimization	sensitivity_counts	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/sensitivity_counts.png	all	QC_threshold_optimization	sensitivity_counts	w=6.0;h=4.5	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/distribution_comparison.pdf	all	QC_threshold_optimization	distribution_comparison	w=9.0;h=7.0	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/distribution_comparison.png	all	QC_threshold_optimization	distribution_comparison	w=9.0;h=7.0	multiple	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_1.pdf	MPNST_1	QC_threshold_optimization	overlap_plot	w=7;h=5	f523e61322c585b16e632e800dc12bde	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_1.png	MPNST_1	QC_threshold_optimization	overlap_plot	w=7;h=5	f523e61322c585b16e632e800dc12bde	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_2.pdf	MPNST_2	QC_threshold_optimization	overlap_plot	w=7;h=5	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_2.png	MPNST_2	QC_threshold_optimization	overlap_plot	w=7;h=5	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_3.pdf	MPNST_3	QC_threshold_optimization	overlap_plot	w=7;h=5	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_3.png	MPNST_3	QC_threshold_optimization	overlap_plot	w=7;h=5	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_4.pdf	MPNST_4	QC_threshold_optimization	overlap_plot	w=7;h=5	f32811cf69595dcab9c5f5067efccbaa	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_optimization/overlap_MPNST_4.png	MPNST_4	QC_threshold_optimization	overlap_plot	w=7;h=5	f32811cf69595dcab9c5f5067efccbaa	scripts/R/qc_optimization_review.R	qc_optimization_review	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_cell_retention.pdf	all	QC_strategy_comparison	strategy_cell_retention	w=6.5;h=4.5	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_cell_retention.png	all	QC_strategy_comparison	strategy_cell_retention	w=6.5;h=4.5	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_mt_comparison.pdf	all	QC_strategy_comparison	strategy_mt_comparison	w=6.5;h=4.5	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_mt_comparison.png	all	QC_strategy_comparison	strategy_mt_comparison	w=6.5;h=4.5	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_ribo_comparison.pdf	all	QC_strategy_comparison	strategy_ribo_comparison	w=6.5;h=4.5	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_ribo_comparison.png	all	QC_strategy_comparison	strategy_ribo_comparison	w=6.5;h=4.5	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_distributions_composite.pdf	all	QC_strategy_comparison	strategy_distributions_composite	w=8.0;h=7.0	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
reports/qc_comparison/strategy_distributions_composite.png	all	QC_strategy_comparison	strategy_distributions_composite	w=8.0;h=7.0	multiple	scripts/R/compare_qc_strategies.R	compare_qc_strategies	7d953d7016529a5f7ce493c11f554345796f6e79
